smiles,true_pka,pred_pka,rmse,func,pos,mapping
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,7.539999961853027,7.6472392082214355,0.1072392463684082,PrimaryAmine,2,"[(18, 3.04), (2, 7.54), (11, 10.19)]"
NCCCC[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.199999809265137,4.092310428619385,0.10768938064575195,COOH,27,"[(24, 2.76), (27, 4.2), (0, 7.5), (10, 10.29)]"
C[C@H](N)C(=O)NCC(O)=O,8.109999656677246,8.002275466918945,0.10772418975830078,PrimaryAmine,2,"[(8, 3.13), (2, 8.11)]"
CCC(C(O)=O)C(O)=O,2.7699999809265137,2.8779070377349854,0.10790705680847168,COOH,4,"[(4, 2.77), (7, 5.46)]"
OC(=O)CCC(O)=O,5.275000095367432,5.383608818054199,0.10860872268676758,COOH,6,"[(0, 4.02), (6, 5.275)]"
NCC(=O)NCC(=O)NCC(=O)NO,7.510000228881836,7.401139736175537,0.10886049270629883,PrimaryAmine,0,"[(0, 7.51), (13, 8.4)]"
OC(=O)CN(CC(O)=O)c1ccccc1,2.4000000953674316,2.2903242111206055,0.10967588424682617,COOH,0,"[(0, 2.4), (7, 5.02)]"
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,5.21999979019165,5.3301310539245605,0.11013126373291016,Pyridine,19,"[(19, 5.22), (1, 9.33)]"
Nc1ccc(cc1C(O)=O)[S](O)(=O)=O,4.289999961853027,4.179811477661133,0.11018848419189453,Aniline,0,"[(8, 1.6), (0, 4.29)]"
CC[C@H](C)[C@H](N)C(O)=O,2.259999990463257,2.370495319366455,0.11049532890319824,COOH,7,"[(7, 2.26), (5, 9.6)]"
OCC(O)(CO)C(O)=O,3.390000104904175,3.501350164413452,0.11135005950927734,COOH,7,"[(7, 3.39)]"
OC(=O)CSCC(O)=O,3.140000104904175,3.028519630432129,0.1114804744720459,COOH,0,"[(0, 3.14), (7, 4.15)]"
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,7.230000019073486,7.3418288230896,0.11182880401611328,PrimaryAmine,0,"[(22, 3.25), (0, 7.23), (18, 9.99)]"
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CS)C(O)=O,2.9800000190734863,3.0921926498413086,0.11219263076782227,COOH,16,"[(16, 2.98), (14, 7.25), (0, 9.61)]"
CC(C)[C@H](N)C(O)=O,2.2699999809265137,2.3823211193084717,0.11232113838195801,COOH,6,"[(6, 2.27), (4, 9.52)]"
OCc1cccnc1,5.0,4.887677192687988,0.11232280731201172,Pyridine,6,"[(6, 5.0)]"
OCc1ncccc1O,8.600000381469727,8.487588882446289,0.1124114990234375,Phenol,8,"[(3, 4.74), (8, 8.6)]"
NCCCC[C@@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,2.7799999713897705,2.8929553031921387,0.11295533180236816,COOH,24,"[(24, 2.78), (27, 4.07), (0, 7.39), (10, 10.45)]"
CCCC(C(O)=O)C(O)=O,2.8399999141693115,2.9534244537353516,0.11342453956604004,COOH,5,"[(5, 2.84), (8, 5.45)]"
CN1CCC(S)CC1,10.350000381469727,10.463837623596191,0.11383724212646484,TertiaryAmine,1,"[(5, 8.33), (1, 10.35)]"
NCC(=O)NCCC(=O)NCC(O)=O,3.299999952316284,3.1861047744750977,0.11389517784118652,COOH,12,"[(12, 3.3), (0, 8.05)]"
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,9.329999923706055,9.444205284118652,0.11420536041259766,SecondaryAmine,1,"[(19, 5.22), (1, 9.33)]"
OC(=O)CC(O)(CC(O)=O)C(O)=O,4.349999904632568,4.2350077629089355,0.11499214172363281,COOH,8,"[(0, 2.9), (8, 4.35), (11, 5.72)]"
CC[C@H](C)[C@H](N)C(O)=O,9.600000381469727,9.484564781188965,0.11543560028076172,PrimaryAmine,5,"[(7, 2.26), (5, 9.6)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,9.75,9.865787506103516,0.11578750610351562,Phenol,7,"[(34, 2.74), (0, 7.61), (7, 9.75), (30, 10.12)]"
CC(C)C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,3.0799999237060547,3.196026086807251,0.11602616310119629,COOH,13,"[(13, 3.08), (9, 7.45)]"
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,3.180000066757202,3.0633327960968018,0.11666727066040039,COOH,18,"[(18, 3.18), (5, 7.68)]"
CC(C)C[C@H](N)C(O)=O,2.319999933242798,2.2025539875030518,0.1174459457397461,COOH,7,"[(7, 2.32), (5, 9.58)]"
Nc1cccc(c1)[S](O)(=O)=O,3.549999952316284,3.4316530227661133,0.1183469295501709,Aniline,0,"[(0, 3.55)]"
C[C@H](N)C(=O)N[C@H](C)C(O)=O,3.130000114440918,3.0114448070526123,0.11855530738830566,COOH,9,"[(9, 3.13), (2, 8.29)]"
C[C@](N)(CCC(O)=O)C(O)=O,9.720000267028809,9.600445747375488,0.11955451965332031,PrimaryAmine,2,"[(6, 4.05), (2, 9.72)]"
OC(=O)C(=O)C(O)=O,3.5199999809265137,3.639904737472534,0.11990475654602051,COOH,6,"[(0, 1.82), (6, 3.52)]"
CSCC[C@H](N)C(=O)N[C@H](CCSC)C(O)=O,7.590000152587891,7.71078634262085,0.12078619003295898,PrimaryAmine,5,"[(15, 2.98), (5, 7.59)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,3.509999990463257,3.631143808364868,0.12114381790161133,COOH,22,"[(14, 3.43), (22, 3.51), (25, 4.67), (2, 8.31)]"
CN1CCN(C)CCN(C)CCN(C)CC1,8.949999809265137,8.828094482421875,0.12190532684326172,TertiaryAmine,1,"[(1, 8.95), (4, 10.07)]"
CCc1ccncc1,6.059999942779541,5.938046455383301,0.12195348739624023,Pyridine,5,"[(5, 6.06)]"
C[C@H](N)C(=O)N[C@@H](C)C(O)=O,8.149999618530273,8.027905464172363,0.12209415435791016,PrimaryAmine,2,"[(9, 3.27), (2, 8.15)]"
OC(CC(O)=O)C(O)=O,4.715000152587891,4.837571620941162,0.12257146835327148,COOH,7,"[(4, 3.265), (7, 4.715)]"
NCC(=O)NC(CO)C(=O)NCC(O)=O,3.2300000190734863,3.1070566177368164,0.12294340133666992,COOH,13,"[(13, 3.23), (0, 7.99)]"
NC[C@H](O)c1ccc(O)cc1,8.800000190734863,8.677034378051758,0.12296581268310547,Phenol,8,"[(8, 8.8), (0, 9.88)]"
NCC(=O)NCCC(=O)NCC(O)=O,8.050000190734863,7.926988124847412,0.12301206588745117,PrimaryAmine,0,"[(12, 3.3), (0, 8.05)]"
C[C@H](N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,4.070000171661377,3.9469029903411865,0.12309718132019043,COOH,23,"[(10, 3.18), (23, 4.07), (2, 7.9)]"
C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,9.670000076293945,9.546859741210938,0.12314033508300781,PrimaryAmine,8,"[(10, 2.25), (4, 5.83), (8, 9.67)]"
N[C@@H](CC[S](O)(=O)=O)C(O)=O,8.930000305175781,8.806780815124512,0.12321949005126953,PrimaryAmine,0,"[(9, 2.11), (0, 8.93)]"
CCCCO[P]([O-])(=O)O[P](O)(O)=O,1.2999999523162842,1.424126386642456,0.12412643432617188,PhosphonicAcid,10,"[(10, 1.3), (11, 6.65)]"
C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(O)=O,2.990000009536743,3.11447811126709,0.12447810173034668,COOH,15,"[(15, 2.99), (2, 8.13)]"
Nc1ccccc1O,4.739999771118164,4.864604473114014,0.12460470199584961,Aniline,0,"[(0, 4.74), (7, 9.87)]"
C[C@@H](NC(=O)[C@@H]1CCCN1)C(O)=O,3.1500000953674316,3.2747373580932617,0.12473726272583008,COOH,11,"[(11, 3.15), (9, 9.09)]"
CC(C)(N)[P](O)(O)=O,5.820000171661377,5.945286273956299,0.12528610229492188,Phosphate,6,"[(5, 0.6), (6, 5.82), (3, 10.3)]"
COC(=O)C(N)CO,7.070000171661377,6.943657398223877,0.1263427734375,PrimaryAmine,5,"[(5, 7.07)]"
NCC(=O)NCCC(N)=O,7.829999923706055,7.956575870513916,0.12657594680786133,PrimaryAmine,0,"[(0, 7.83)]"
Nc1ncnc2nc[nH]c12,4.21999979019165,4.347723007202148,0.12772321701049805,Aniline,0,"[(0, 4.22)]"
C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,7.849999904632568,7.722190856933594,0.1278090476989746,PrimaryAmine,2,"[(16, 3.18), (2, 7.85)]"
C[C@H](N)C(=O)N[C@@H](CS)C(O)=O,2.890000104904175,3.0197465419769287,0.1297464370727539,COOH,10,"[(10, 2.89), (8, 7.98), (2, 9.52)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=N)C(O)=O,9.819999694824219,9.950002670288086,0.1300029754638672,Phenol,7,"[(22, 2.81), (0, 7.62), (7, 9.82)]"
CC(O)Cc1ccccn1,5.480000019073486,5.349941730499268,0.13005828857421875,Pyridine,9,"[(9, 5.48)]"
OC(=O)C(=Cc1ccccc1)C(O)=O,4.769999980926514,4.900210857391357,0.13021087646484375,COOH,12,"[(0, 2.11), (12, 4.77)]"
OC(=O)c1ccc2ccccc2n1,1.899999976158142,1.7697380781173706,0.13026189804077148,COOH,0,"[(0, 1.9), (12, 4.77)]"
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,9.779999732971191,9.64920711517334,0.13079261779785156,Phenol,14,"[(32, 2.95), (30, 7.02), (14, 9.78)]"
c1ccc(cc1)c2ccncc2,5.380000114440918,5.510998249053955,0.1309981346130371,Pyridine,9,"[(9, 5.38)]"
Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,7.03000020980835,7.161202907562256,0.13120269775390625,TertiaryAmine,5,"[(8, 2.85), (12, 3.55), (19, 4.83), (5, 7.029999999999999)]"
OC(=O)C(CC=C)C(O)=O,5.239999771118164,5.371854305267334,0.13185453414916992,COOH,8,"[(0, 2.63), (8, 5.24)]"
NCCS,8.210000038146973,8.07780647277832,0.13219356536865234,Thiol,3,"[(3, 8.21), (0, 10.73)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,8.199999809265137,8.066781044006348,0.13321876525878906,PrimaryAmine,2,"[(21, 3.16), (2, 8.2)]"
OC(=O)C1(CCC1)C(O)=O,5.46999979019165,5.60342264175415,0.1334228515625,COOH,8,"[(0, 2.94), (8, 5.47)]"
C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.259999990463257,3.126053810119629,0.13394618034362793,COOH,14,"[(14, 3.26), (2, 7.95)]"
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,7.789999961853027,7.655357837677002,0.1346421241760254,PrimaryAmine,5,"[(19, 3.23), (5, 7.79), (15, 10.13)]"
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1)C(O)=O,3.0999999046325684,3.2346856594085693,0.13468575477600098,COOH,21,"[(21, 3.1), (19, 8.37)]"
O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,1.5,1.6348549127578735,0.13485491275787354,PhosphonicAcid,5,"[(5, 1.5), (6, 6.17)]"
NCCCC[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,2.759999990463257,2.89570951461792,0.13570952415466309,COOH,24,"[(24, 2.76), (27, 4.2), (0, 7.5), (10, 10.29)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.010000228881836,4.1457438468933105,0.1357436180114746,COOH,22,"[(19, 3.15), (22, 4.01), (2, 8.05)]"
OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,5.070000171661377,4.93418025970459,0.1358199119567871,COOH,18,"[(0, 2.0), (7, 2.86), (18, 5.07), (22, 5.8)]"
OC(=O)C(C(O)=O)c1ccccc1,2.3399999141693115,2.475916624069214,0.13591670989990234,COOH,0,"[(0, 2.34), (5, 5.1)]"
Cc1ccnc(c1)c2cc(C)ccn2,5.340000152587891,5.475917339324951,0.13591718673706055,Pyridine,4,"[(4, 5.34)]"
CCOC(=O)CNC(=O)CN,7.760000228881836,7.896867275238037,0.13686704635620117,PrimaryAmine,10,"[(10, 7.76)]"
CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O,7.869999885559082,7.7324113845825195,0.1375885009765625,PrimaryAmine,5,"[(19, 3.33), (5, 7.87)]"
NCCCc1ccncc1,9.979999542236328,10.118565559387207,0.1385660171508789,PrimaryAmine,0,"[(7, 5.51), (0, 9.98)]"
OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,1.899999976158142,1.7613126039505005,0.1386873722076416,PhosphonicAcid,10,"[(10, 1.9), (14, 6.62)]"
CNCC(=O)NCC(O)=O,8.4399995803833,8.301291465759277,0.13870811462402344,SecondaryAmine,1,"[(8, 3.0), (1, 8.44)]"
COC(=O)C(N)C(C)C,7.480000019073486,7.6192240715026855,0.13922405242919922,PrimaryAmine,5,"[(5, 7.48)]"
NCCCCN,10.720000267028809,10.5806884765625,0.1393117904663086,PrimaryAmine,5,"[(0, 9.46), (5, 10.72)]"
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,2.7699999809265137,2.9094178676605225,0.1394178867340088,COOH,24,"[(24, 2.77), (27, 4.2), (0, 7.44), (10, 10.49)]"
OC(=O)c1ccc(Br)cc1C(O)=O,4.599999904632568,4.73987340927124,0.13987350463867188,COOH,11,"[(0, 2.5), (11, 4.6)]"
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,3.4600000381469727,3.31970477104187,0.14029526710510254,COOH,11,"[(11, 3.46)]"
N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(O)=O,7.130000114440918,7.270308971405029,0.14030885696411133,PrimaryAmine,0,"[(32, 3.52), (0, 7.13)]"
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,2.200000047683716,2.0592000484466553,0.14079999923706055,COOH,0,"[(0, 2.2), (7, 2.99), (4, 7.73)]"
C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.309999942779541,3.168987274169922,0.14101266860961914,COOH,21,"[(21, 3.31), (2, 8.28)]"
C[C@H](N)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,3.200000047683716,3.058624505996704,0.14137554168701172,COOH,14,"[(14, 3.2), (2, 8.02)]"
CC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,7.090000152587891,6.945857524871826,0.14414262771606445,Imidazole,22,"[(24, 3.04), (22, 7.09)]"
Oc1cnccc1C=O,6.699999809265137,6.844337463378906,0.14433765411376953,Phenol,0,"[(3, 4.04), (0, 6.7)]"
CCOC(=O)[C@@H](N)Cc1ccc(O)cc1,9.680000305175781,9.824402809143066,0.14440250396728516,Phenol,12,"[(6, 7.21), (12, 9.68)]"
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,3.359999895095825,3.215562343597412,0.14443755149841309,COOH,12,"[(12, 3.36), (5, 8.08)]"
NCC(O)=O,2.3299999237060547,2.1854724884033203,0.14452743530273438,COOH,3,"[(3, 2.33), (0, 9.57)]"
NCCCc1ccncc1,5.510000228881836,5.36526346206665,0.14473676681518555,Pyridine,7,"[(7, 5.51), (0, 9.98)]"
Cc1ncc(CO)c(C)c1O,5.360000133514404,5.504776477813721,0.1447763442993164,Pyridine,2,"[(2, 5.36), (10, 9.34)]"
s1cccc1c2cccnc2,4.409999847412109,4.555179119110107,0.14517927169799805,Pyridine,9,"[(9, 4.41)]"
CN(CC(O)=O)C(=O)CNC(=O)CN,2.9000000953674316,2.7545392513275146,0.145460844039917,COOH,4,"[(4, 2.9), (13, 7.98)]"
CCOC(=O)C(N)C(C)C,7.75,7.89548921585083,0.14548921585083008,PrimaryAmine,6,"[(6, 7.75)]"
s1ccc(c1)c2ccccn2,4.670000076293945,4.5241875648498535,0.1458125114440918,Pyridine,10,"[(10, 4.67)]"
CCCC[C@H](N)C(O)=O,2.309999942779541,2.455873727798462,0.1458737850189209,COOH,7,"[(7, 2.31), (5, 9.68)]"
OC(=O)CC(O)=O,5.329999923706055,5.184022426605225,0.14597749710083008,COOH,5,"[(0, 2.665), (5, 5.33)]"
OCc1ncccc1O,4.739999771118164,4.593897342681885,0.1461024284362793,Pyridine,3,"[(3, 4.74), (8, 8.6)]"
OC(=O)c1cccc(C(O)=O)c1C(O)=O,2.6649999618530273,2.518169641494751,0.14683032035827637,COOH,0,"[(0, 2.665), (9, 3.9299999999999997), (13, 5.635)]"
CCSC[P](O)(O)=O,1.7999999523162842,1.6530364751815796,0.1469634771347046,Phosphate,5,"[(5, 1.8), (6, 7.06)]"
CCOC(=O)CCN,9.180000305175781,9.032933235168457,0.14706707000732422,PrimaryAmine,7,"[(7, 9.18)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.670000076293945,4.817464351654053,0.14746427536010742,COOH,25,"[(14, 3.43), (22, 3.51), (25, 4.67), (2, 8.31)]"
NCCCC(O)=O,10.350000381469727,10.20241641998291,0.1475839614868164,PrimaryAmine,0,"[(5, 4.02), (0, 10.35)]"
OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,7.730000019073486,7.5813188552856445,0.1486811637878418,TertiaryAmine,4,"[(0, 2.2), (7, 2.99), (4, 7.73)]"
CCCC[Se]CC(O)=O,3.819999933242798,3.671050786972046,0.14894914627075195,COOH,7,"[(7, 3.82)]"
OC(=O)CSCc1ccccc1,3.5999999046325684,3.4510462284088135,0.14895367622375488,COOH,0,"[(0, 3.6)]"
OC(=O)CC(=C)C(O)=O,5.195000171661377,5.045227527618408,0.14977264404296875,COOH,7,"[(0, 3.66), (7, 5.195)]"
OC(=O)C[Se]CCCC=C,3.799999952316284,3.649078130722046,0.15092182159423828,COOH,0,"[(0, 3.8)]"
Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,7.099999904632568,6.949001789093018,0.15099811553955078,TertiaryAmine,7,"[(10, 2.27), (14, 3.07), (19, 4.96), (7, 7.1)]"
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.8499999046325684,4.001399040222168,0.1513991355895996,COOH,22,"[(9, 3.22), (22, 3.85), (2, 7.96)]"
O[P](O)(=O)CCBr,1.600000023841858,1.4484245777130127,0.15157544612884521,Phosphate,0,"[(0, 1.6), (2, 6.9)]"
C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.949999809265137,7.798215389251709,0.15178442001342773,PrimaryAmine,2,"[(14, 3.26), (2, 7.95)]"
OC(=O)C1(O)CCCCC1,3.9800000190734863,3.8272311687469482,0.15276885032653809,COOH,0,"[(0, 3.98)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,2.740000009536743,2.893141031265259,0.15314102172851562,COOH,34,"[(34, 2.74), (0, 7.61), (7, 9.75), (30, 10.12)]"
CNC(=O)[C@H](CCSC)NC(=O)[C@@H](N)Cc1ccccc1,7.150000095367432,7.303255558013916,0.15325546264648438,PrimaryAmine,13,"[(13, 7.15)]"
CCCCC(C(O)=O)C(O)=O,5.489999771118164,5.643569469451904,0.15356969833374023,COOH,9,"[(6, 2.81), (9, 5.49)]"
CC(C)(N)[P](O)(O)=O,10.300000190734863,10.453835487365723,0.15383529663085938,PrimaryAmine,3,"[(5, 0.6), (6, 5.82), (3, 10.3)]"
CNCC(=O)NCC(=O)NCC(=O)NCC(O)=O,3.3399999141693115,3.1861045360565186,0.15389537811279297,COOH,16,"[(16, 3.34), (1, 8.39)]"
CC[C@H](C)[C@H](N)C(=O)NCC(O)=O,7.960000038146973,8.11395263671875,0.15395259857177734,PrimaryAmine,5,"[(11, 3.04), (5, 7.96)]"
NCC(O)C(O)=O,2.6600000858306885,2.5058982372283936,0.15410184860229492,COOH,5,"[(5, 2.66), (0, 9.13)]"
CC(C)(C(O)=O)C(O)=O,5.730000019073486,5.575832843780518,0.15416717529296875,COOH,7,"[(4, 2.97), (7, 5.73)]"
O[C@@H]([C@H](O)C(O)=O)C(O)=O,2.819999933242798,2.6654465198516846,0.15455341339111328,COOH,5,"[(5, 2.82), (8, 3.9850000000000003)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(O)=O,3.3399999141693115,3.1850311756134033,0.1549687385559082,COOH,21,"[(21, 3.34), (2, 8.2)]"
CCC(C(O)=O)C(O)=O,5.460000038146973,5.3047871589660645,0.1552128791809082,COOH,7,"[(4, 2.77), (7, 5.46)]"
OC(=O)CNC(=O)[C@@H]1CCCN1,3.0999999046325684,3.2559854984283447,0.15598559379577637,COOH,0,"[(0, 3.1), (11, 8.91)]"
NCC(=O)NCC(N)=O,7.78000020980835,7.62237024307251,0.15762996673583984,PrimaryAmine,0,"[(0, 7.78)]"
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,4.079999923706055,3.9222209453582764,0.15777897834777832,COOH,23,"[(20, 3.13), (23, 4.08), (16, 7.77)]"
CC(C)C[C@H](N)C(=O)N[C@H](C)C(O)=O,8.170000076293945,8.011275291442871,0.15872478485107422,PrimaryAmine,5,"[(12, 2.98), (5, 8.17)]"
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,3.009999990463257,2.8509585857391357,0.1590414047241211,COOH,0,"[(0, 3.01), (10, 3.71), (13, 4.49)]"
CC(C)[C@H](N)C(O)=O,9.520000457763672,9.36070442199707,0.15929603576660156,PrimaryAmine,4,"[(6, 2.27), (4, 9.52)]"
CC(C)[C@H](N)C(=O)N[C@@H](C)C(O)=O,7.920000076293945,8.079577445983887,0.1595773696899414,PrimaryAmine,4,"[(11, 3.32), (4, 7.92)]"
O[P](O)(=O)CI,1.2999999523162842,1.4598098993301392,0.15980994701385498,Phosphate,0,"[(0, 1.3), (2, 6.44)]"
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1)C(O)=O,8.369999885559082,8.209731101989746,0.16026878356933594,SecondaryAmine,19,"[(21, 3.1), (19, 8.37)]"
NCCCN,10.539999961853027,10.700472831726074,0.16047286987304688,PrimaryAmine,4,"[(0, 8.78), (4, 10.54)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N4CCC[C@H]4C(=O)NCC(O)=O,7.420000076293945,7.580811977386475,0.1608119010925293,PrimaryAmine,0,"[(40, 3.36), (0, 7.42), (7, 9.81)]"
CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,3.2799999713897705,3.119140863418579,0.1608591079711914,COOH,26,"[(26, 3.28), (33, 4.49), (9, 7.74)]"
CC[C@H](C)[C@@H](N)C(O)=O,9.619999885559082,9.458584785461426,0.16141510009765625,PrimaryAmine,5,"[(7, 2.2), (5, 9.62)]"
NCCc1ccccc1,9.920000076293945,10.081555366516113,0.16155529022216797,PrimaryAmine,0,"[(0, 9.92)]"
OC(=O)c1ccc(cc1)C(O)=O,4.150000095367432,4.311665058135986,0.1616649627685547,COOH,10,"[(0, 3.38), (10, 4.15)]"
OC(=O)CSCCC=C,3.609999895095825,3.4482781887054443,0.16172170639038086,COOH,0,"[(0, 3.61)]"
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,3.2699999809265137,3.108168601989746,0.16183137893676758,COOH,19,"[(19, 3.27), (0, 7.85)]"
C[C@@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C)C(O)=O,7.949999809265137,7.78739070892334,0.16260910034179688,PrimaryAmine,2,"[(14, 3.28), (2, 7.95)]"
CCc1ccc(C)nc1,6.429999828338623,6.267270565032959,0.16272926330566406,Pyridine,7,"[(7, 6.43)]"
CC(C)C[C@H](N)C(O)=O,9.579999923706055,9.41688060760498,0.16311931610107422,PrimaryAmine,5,"[(7, 2.32), (5, 9.58)]"
CSCC[C@H](N)C(=O)NCC(O)=O,7.590000152587891,7.755197048187256,0.16519689559936523,PrimaryAmine,5,"[(11, 3.16), (5, 7.59)]"
OCCCc1ccncc1,5.900000095367432,5.7347517013549805,0.16524839401245117,Pyridine,7,"[(7, 5.9)]"
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,8.199999809265137,8.033621788024902,0.16637802124023438,PrimaryAmine,7,"[(13, 3.33), (7, 8.2)]"
COC(=O)[C@@H](N)Cc1ccccc1,7.03000020980835,7.19655179977417,0.1665515899658203,PrimaryAmine,5,"[(5, 7.03)]"
NCC(O)c1ccccc1,8.789999961853027,8.956820487976074,0.16682052612304688,PrimaryAmine,0,"[(0, 8.79)]"
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,6.710000038146973,6.543079853057861,0.16692018508911133,PhosphonicAcid,20,"[(16, 1.9), (0, 3.99), (20, 6.709999999999999)]"
Cc1ccc2cccc(O)c2n1,5.650000095367432,5.482883930206299,0.1671161651611328,Pyridine,11,"[(11, 5.65), (9, 10.04)]"
s1cnc(c1)c2ccccn2,4.050000190734863,4.217329978942871,0.1673297882080078,Pyridine,10,"[(10, 4.05)]"
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(O)=O,7.78000020980835,7.947904109954834,0.16790390014648438,PrimaryAmine,9,"[(15, 3.42), (9, 7.78)]"
CC(C)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,3.4200000762939453,3.2516276836395264,0.16837239265441895,COOH,19,"[(19, 3.42), (17, 8.03)]"
N[C@@H](CC[S](O)(=O)=O)C(O)=O,2.109999895095825,2.278604030609131,0.16860413551330566,COOH,9,"[(9, 2.11), (0, 8.93)]"
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.140000343322754,7.969794273376465,0.17020606994628906,Phenol,11,"[(15, 3.02), (11, 8.14), (0, 9.98)]"
NCCCCCc1cccnc1,10.34000015258789,10.169283866882324,0.1707162857055664,PrimaryAmine,0,"[(10, 5.61), (0, 10.34)]"
OC(=O)C1(CCC1)C(O)=O,2.940000057220459,3.1145009994506836,0.1745009422302246,COOH,0,"[(0, 2.94), (8, 5.47)]"
